time,x,y,z
33:25.3,0.82628,0.79394,-1.54119
33:25.5,0.70413,0.75323,-1.43102
33:25.7,0.20597,0.66701,-1.20349
33:25.9,0.68258,0.65384,-1.45856
33:26.1,0.59516,0.91968,-1.1053
33:26.3,0.30776,0.97716,-1.28373
33:26.5,1.00471,0.73646,-1.37713
33:26.7,0.68258,0.74844,-1.40707
33:26.9,0.57001,0.66222,-1.47413
33:27.1,0.40835,0.84184,-1.13643
33:27.3,0.19878,0.69216,-1.02147
33:27.5,0.76281,0.82867,-1.37354
33:27.7,0.53049,0.91609,-1.02746
33:27.9,0.52331,0.79754,-1.23463
33:28.1,0.44667,0.88016,-1.15918
33:28.3,0.89573,0.68258,-1.60466
33:28.5,0.75922,0.86699,-1.09931
33:28.7,0.64545,0.89573,-1.47892
33:28.9,0.65743,0.85621,-1.33881
33:29.1,0.7688,0.81191,-1.1975
33:29.3,0.73407,0.82149,-1.38072
33:29.5,0.76281,0.85981,-1.35558
33:29.7,0.67539,0.80831,-1.22744
33:29.9,0.69096,0.70533,-1.13164
33:30.1,0.56881,0.67779,-1.13883
33:30.3,0.74125,1.22505,-3.25842
33:30.5,1.14721,0.47181,-1.1041
33:30.7,0.82508,0.73646,-1.37474
33:30.9,0.60354,0.78676,-1.37114
33:31.1,0.74485,0.79873,-1.19511
33:31.3,0.67659,0.80113,-1.37593
33:31.5,0.61911,0.87058,-1.17355
33:31.7,0.64066,0.75323,-1.249
33:31.9,0.16525,0.71251,-3.96495
33:32.1,0.59995,0.90052,-1.3436
33:32.4,0.74006,0.7197,-1.42144
33:32.6,0.59037,0.8646,-1.48491
33:32.8,0.74485,0.71251,-1.33642
33:33.0,0.56282,0.76281,-1.35198
33:33.2,0.673,0.76401,-1.72561
33:33.4,0.93884,0.73527,-1.48251
33:33.6,0.95561,0.73287,-1.17355
33:33.8,0.7209,0.84903,-1.43102
33:34.0,0.82987,0.80113,-1.34001
33:34.2,0.79873,0.74844,-1.52442
33:34.4,0.72329,0.81789,-1.16038
33:34.6,0.56881,0.90651,-1.35917
33:34.8,0.72209,0.83346,-1.25499
33:35.0,0.5748,0.80472,-1.6813
33:35.2,0.83705,0.77598,-1.19032
33:35.4,0.91369,0.82747,-1.66334
33:35.6,0.74844,0.82747,-1.24541
33:35.8,0.69934,0.85382,-1.19152
33:36.0,0.58079,0.76281,-1.10649
33:36.2,0.54486,0.86819,-1.37234
33:36.4,0.75802,0.77957,-1.26457
33:36.6,0.6718,0.66821,-1.00351
33:36.8,0.58318,0.87058,-1.33881
33:37.0,0.68018,0.79634,-1.23104
33:37.2,0.70892,0.82987,-1.21906
33:37.4,0.78317,0.75682,-1.6346
33:37.6,0.45026,0.82628,-1.82021
33:37.8,0.80352,0.68617,-1.30169
33:38.0,0.4778,0.79514,-1.31486
33:38.2,0.5736,0.84783,-1.47413
33:38.4,0.75682,0.82388,-1.12805
33:38.6,0.5748,0.9592,-1.24181
33:38.8,0.70772,0.71251,-1.71962
33:39.0,0.74006,0.83945,-1.34839
33:39.2,0.80472,0.77359,-0.91968
33:39.4,0.50654,0.96878,-1.41785
33:39.6,0.63947,0.89334,-1.4873
33:39.8,0.77957,0.85502,-1.17236
33:40.0,0.88016,0.83586,-1.04183
33:40.2,0.67898,0.82508,-1.14002
33:40.4,0.70533,0.86699,-1.28373
33:40.6,0.82268,0.7197,-1.36516
33:40.8,0.52331,0.78077,-1.01548
33:41.0,0.60114,0.83346,-1.21187
33:41.2,0.72688,0.87178,-1.34001
33:41.4,0.88136,0.85861,-1.51724
33:41.6,0.70293,0.84783,-1.2957
33:41.8,0.56282,0.84903,-1.0095
33:42.0,0.25387,0.82867,-0.85861
33:42.2,0.56282,0.77957,-1.36156
33:42.4,0.64545,0.82029,-1.10649
33:42.6,0.69934,0.84783,-0.98315
33:42.8,0.62629,0.71491,-1.17236
33:43.0,0.63108,0.80951,-1.25499
33:43.2,0.7664,0.84424,-1.3448
33:43.4,0.67779,0.78915,-1.18912
33:43.6,0.65863,0.92447,-1.17475
33:43.8,0.82268,0.83945,-1.12565
33:44.0,0.64186,0.84065,-1.40946
33:44.2,0.63587,0.73646,-1.28492
33:44.4,0.65024,0.83825,-1.25139
33:44.6,0.63228,0.79634,-1.35198
33:44.8,0.35087,0.92567,-1.2478
33:45.0,0.68258,0.7676,-1.22385
33:45.2,0.54726,0.85023,-1.26696
33:45.4,0.50534,1.06458,-1.02626
33:45.6,0.69695,0.91369,-1.49808
33:45.8,0.4323,0.84184,-1.12206
33:46.0,0.75323,0.80113,-1.52323
33:46.2,0.87298,0.88735,-1.18553
33:46.4,0.84663,1.09212,1.14362
33:46.6,0.79394,0.73287,-2.13995
33:46.8,0.39278,0.82388,-1.60705
33:47.0,0.68737,0.69575,-2.50159
33:47.2,0.06227,0.89573,-1.15679
33:47.4,0.59276,0.80951,-1.57472
33:47.6,0.89214,0.8155,-0.95681
33:47.8,0.60234,0.98315,-1.41545
33:48.0,0.66342,0.80352,-1.08374
33:48.2,0.56402,0.78556,-0.92447
33:48.4,0.64186,0.78436,-1.01069
33:48.6,0.82867,0.85502,-1.30289
33:48.8,0.64905,0.68138,-1.26816
33:49.0,0.79035,0.7676,-1.2969
33:49.2,0.65024,0.84424,-1.34959
33:49.4,0.68138,0.84065,-1.19271
33:49.6,0.60593,0.87897,-1.36755
33:49.8,0.64426,0.82867,-1.11368
33:50.0,0.65982,0.88855,-1.23104
33:50.2,0.60354,0.77478,-0.34368
33:50.4,0.78676,0.99992,-0.28859
33:50.6,0.48978,0.9604,-1.78309
33:50.8,1.03464,0.55923,-0.85741
33:51.0,0.91729,0.86579,-1.36516
33:51.2,0.52091,0.86579,-1.2466
33:51.4,0.69455,0.84184,-1.21187
33:51.6,0.81071,0.94363,-1.97229
33:51.8,0.83705,0.75802,-1.41306
33:52.0,0.95202,0.7197,0
33:52.2,0.68737,0.81071,-1.97469
33:52.4,0.87058,0.82867,-1.4897
33:52.6,0.50894,0.75443,-1.38791
33:52.8,0.28141,0.91968,-1.29929
33:53.0,0.57121,0.90052,-1.2969
33:53.2,0.88735,0.83705,-1.51963
33:53.4,0.61552,0.84663,-1.20589
33:53.6,0.68617,0.79155,-1.39509
33:53.8,0.70772,0.73766,-1.59149
33:54.0,0.94603,1.04183,-0.37961
33:54.2,0.69934,0.83107,-1.06578
33:54.4,0.79155,0.77119,-1.1987
33:54.6,0.63468,0.9113,-2.05013
33:54.8,0.53887,0.67779,-2.67523
33:55.0,0.83705,0.58198,-1.37713
33:55.2,0.65144,0.90292,-1.35079
33:55.4,0.40236,0.79873,-1.2011
33:55.6,0.87897,0.93166,0.92447
33:55.8,0.74604,0.78436,-1.1017
33:56.0,0.74604,0.7652,-1.23583
33:56.2,0.64426,0.73048,-1.4394
33:56.4,0.52091,0.87657,-1.31726
33:56.6,0.76041,0.58318,-0.99153
33:56.8,0.46223,1.00351,-1.01788
33:57.0,0.77119,0.83825,-1.31366
33:57.2,0.35087,1.09931,-1.27774
33:57.4,0.66581,0.66821,-1.18313
33:57.6,0.59396,0.98195,-1.35198
33:57.9,0.59635,0.67419,-1.16876
33:58.1,0.70653,0.67419,-1.11128
33:58.3,0.63108,0.95681,-1.4873
33:58.5,0.63108,0.83825,-1.25139
33:58.7,0.67779,0.90771,-1.05261
33:58.9,0.61312,0.83346,-1.28492
33:59.1,0.66342,0.8167,-1.1041
33:59.3,0.60953,0.75682,-1.27774
33:59.5,0.44547,0.99992,-1.39988
33:59.7,0.57001,0.88495,-1.13164
33:59.9,0.59995,0.75443,-1.18313
34:00.1,0.43589,0.94603,-1.57352
34:00.3,0.75562,0.75443,-1.13643
34:00.5,0.77119,0.84903,-1.36635
34:00.7,0.73048,0.79993,-1.20708
34:00.9,0.56642,0.85023,-1.2011
34:01.1,0.60593,0.88256,-1.28133
34:01.3,0.71132,0.84783,-1.18433
34:01.5,0.64545,0.85861,-1.23223
34:01.7,0.82268,0.80472,-1.17715
34:01.9,0.64426,0.90411,-1.14242
34:02.1,0.8131,0.77239,-1.14481
34:02.3,0.58797,0.85981,-1.21666
34:02.5,0.65503,0.80951,-1.16278
34:02.7,0.61073,0.8634,-1.37833
34:02.9,0.70174,0.77718,-1.17834
34:03.1,0.59037,0.8646,-1.34001
34:03.3,0.69814,0.78077,-1.15799
34:03.5,0.68737,0.83945,-1.3939
34:03.7,0.77359,0.77119,-1.15918
34:03.9,0.63827,0.85621,-1.36156
34:04.1,0.71251,0.85981,-1.18313
34:04.3,0.69814,0.85621,-1.25858
34:04.5,0.5748,0.79394,-1.37953
34:04.7,0.65982,0.77838,-1.09093
34:05.4,0.75922,0.78676,-1.20469
34:05.6,0.66581,0.82747,-1.2945
34:05.8,0.61312,0.8155,-1.1975
34:06.0,0.65982,0.89453,-1.2466
34:06.2,0.80712,0.80113,-1.11727
34:06.4,0.64186,0.86699,-1.17236
34:06.6,0.79394,0.82628,-1.13643
34:06.8,0.60833,0.82029,-1.21547
34:07.0,0.6227,0.87298,-1.30408
34:07.2,0.54127,0.84903,-1.28133
34:07.4,0.67659,0.83346,-1.3448
34:07.6,0.6215,0.84663,-1.22026
34:07.8,0.7209,0.79873,-1.19152
34:08.0,0.63587,0.79873,-1.18792
34:08.2,0.78676,0.85023,-1.27175
34:08.4,0.70772,0.77957,-1.18194
34:08.6,0.77598,0.80472,-1.30408
34:08.8,0.57839,0.80233,-1.23463
34:09.0,0.69096,0.84424,-1.02985
34:09.2,0.66701,0.85741,-1.26816
34:09.4,0.65623,0.80592,-1.33642
34:09.6,0.7197,0.82388,-1.27774
34:09.8,0.57121,0.82268,-0.99273
34:10.0,0.6706,0.80712,-1.26936
34:10.2,0.69096,0.81789,-1.25858
34:10.4,0.79873,0.78556,-1.17236
34:10.6,0.55564,0.85502,-1.24301
34:10.8,0.62031,0.76401,-1.1999
34:11.0,0.64426,0.77957,-1.1053
34:11.2,0.74964,0.80352,-1.33282
34:11.4,0.53289,0.70174,-1.43581
34:11.6,0.77957,0.98674,-1.3939
34:11.8,0.68018,0.87178,-1.30169
34:12.0,0.74604,0.81071,-1.26097
34:12.2,0.51971,0.7664,-1.16996
34:12.4,0.65264,0.78676,-1.25379
34:12.6,0.70054,0.80472,-1.23223
34:12.8,0.69335,0.74964,-1.23343
34:13.0,0.6239,0.90172,-1.12565
34:13.2,0.69814,0.82867,-1.20948
34:13.4,0.6215,0.81909,-1.2981
34:13.6,0.673,0.89693,-1.20469
34:13.8,0.71371,0.84065,-1.2466
34:14.0,0.60474,0.78197,-1.37354
34:14.2,0.65863,0.8622,-1.31007
34:14.4,0.65982,0.80113,-1.22265
34:14.6,0.63348,0.83586,-1.42623
34:14.8,0.64905,0.89334,-1.28013
34:15.0,0.73886,0.80712,-1.25858
34:15.2,0.66821,0.84304,-1.16757
34:15.4,0.65264,0.79634,-1.27055
34:15.6,0.64905,0.80592,-1.21666
34:15.8,0.68138,0.79993,-1.29929
34:16.0,0.7209,0.7652,-1.10889
34:16.2,0.74245,0.74125,-1.13883
34:16.4,0.66461,0.85861,-1.38432
34:16.6,0.71491,0.74365,-1.1975
34:16.8,0.65024,0.83346,-1.09691
34:17.0,0.72928,0.8634,-1.16876
34:17.2,0.7185,0.80951,-1.19391
34:17.4,0.70054,0.79155,-1.18673
34:17.6,0.81071,0.83466,-1.25259
34:17.8,1.36875,0.55684,-1.28133
34:18.0,0.31853,0.88855,-1.5352
34:18.3,-0.16046,1.36755,-0.83226
34:18.5,2.12198,-0.40356,-2.24413
34:18.7,-0.23111,0.87298,-1.23583
34:18.9,0.46343,0.84544,-1.78907
34:19.1,0.79634,0.72209,-1.0071
34:19.3,0.78556,0.68377,-1.30169
34:19.5,0.60114,0.72688,-1.43341
34:19.7,0.63348,0.79514,-1.36037
34:19.9,0.91729,1.02985,-1.74477
34:20.1,0.57001,0.80472,-1.21547
34:20.3,0.75922,0.8155,-1.17834
34:20.5,0.77718,0.79275,-1.32205
34:20.7,0.68497,0.80592,-1.49928
34:20.9,0.82867,0.69575,-1.08853
34:21.1,0.63827,0.78556,-1.25139
34:21.3,0.54486,0.78915,-1.25499
34:21.5,0.75323,0.70174,-1.28732
34:21.7,0.95202,0.48738,-1.20229
34:21.9,0.88974,0.70174,-1.16996
34:22.1,0.70413,0.83586,-1.31007
34:22.3,0.74245,0.82987,-1.09093
34:22.5,0.56163,0.82867,-1.09931
34:22.7,0.35206,1.0059,-1.30648
34:22.9,0.53887,1.06099,-1.84775
34:23.1,0.29219,0.92567,-1.21666
34:23.3,0.53049,0.87897,-1.41545
34:23.5,0.70054,0.84424,-1.24301
34:23.7,0.60474,0.99752,-1.28852
34:23.9,0.82388,0.8143,-1.10649
34:24.1,0.53528,0.77957,-1.24062
34:24.3,0.62629,0.80831,-1.12086
34:24.5,0.57121,0.82029,-1.16278
34:24.7,0.70533,0.84065,-1.17475
34:24.9,0.479,0.95681,-1.33522
34:25.1,0.68377,0.9125,-1.32324
34:25.3,0.6227,0.8155,-1.11607
34:25.5,0.63468,0.95441,-1.20469
34:25.7,0.6227,0.93525,-1.18313
34:25.9,0.74125,0.88974,-1.30648
34:26.1,0.73766,0.88376,-1.09212
34:26.3,0.59516,0.9101,-1.49209
34:26.5,0.67779,0.90411,-1.11009
34:26.7,0.62989,0.88495,-1.32324
34:26.9,0.88136,0.96639,-1.29331
34:27.1,0.65863,0.88136,-1.14841
34:27.3,0.81909,0.87298,-1.17715
34:27.5,0.37122,0.91489,-1.17715
34:27.7,0.80233,0.7676,-1.19511
34:27.9,0.55684,0.88615,-1.13404
34:28.1,0.67659,0.94004,-1.17954
34:28.3,0.50175,1.02027,-1.22744
34:28.5,0.67659,0.94842,-1.13643
34:28.7,0.5281,0.89334,-1.20469
34:28.9,0.69216,0.95082,-1.33642
34:29.1,0.76041,0.88136,-1.09212
34:29.3,0.7197,0.89094,-1.09332
34:29.5,0.55564,0.9101,-1.21307
34:29.7,0.42152,0.92208,-1.23104
34:29.9,0.75922,0.84424,-1.18074
34:30.1,0.53169,0.91849,-1.04422
34:30.3,0.82747,0.87657,-1.05261
34:30.5,0.67779,0.95321,-1.06458
34:30.7,0.74125,0.90292,-1.21427
34:30.9,0.78556,0.7688,-1.1975
34:31.1,0.70054,0.83705,-1.17954
34:31.3,0.54965,0.84544,-1.20708
34:31.5,0.86939,0.89453,-1.15439
34:31.7,0.72449,0.78796,-1.13404
34:31.9,0.68617,0.85621,-1.03464
34:32.1,0.67659,0.94004,-1.19631
34:32.3,0.55803,0.958,-1.25978
34:32.5,0.58438,0.90052,-1.19271
34:32.7,0.71491,0.88974,-1.26337
34:32.9,0.71132,0.89932,-1.27175
34:33.1,0.59875,0.83226,-1.18433
34:33.3,0.6251,0.9089,-1.23223
34:33.5,0.54366,0.80352,-1.1053
34:33.7,0.61671,0.99034,-1.1999
34:33.9,0.6251,0.94483,-1.33881
34:34.1,0.64426,0.84663,-1.21666
34:34.3,0.64545,0.89693,-1.11248
34:34.5,0.66581,0.90771,-1.26457
34:34.7,0.79514,0.75802,-1.13523
34:34.9,0.59875,0.89094,-1.06578
34:35.1,0.68617,0.90292,-1.21906
34:35.3,0.77957,0.89453,-1.18433
34:35.5,0.65503,0.89453,-1.25139
34:35.7,0.73167,0.8622,-1.33043
34:35.9,0.7664,0.85981,-1.05859
34:36.1,0.65144,0.97118,-1.22026
34:36.3,0.35087,1.31007,-1.11248
34:36.5,-0.72449,1.09452,-0.95441
34:36.7,2.692,-0.39637,0.98794
34:36.9,0.59755,0.90651,-1.02626
34:37.1,0.05388,1.50646,-1.12086
34:37.3,1.07296,0.94483,-1.54598
34:37.5,0.82388,0.72569,-1.10649
34:37.7,0.41194,1.0059,-1.52562
34:37.9,0.69575,0.82867,-1.31486
34:38.1,0.70174,0.7173,-1.23343
34:38.3,0.60234,0.83346,-1.14122
34:38.5,0.67898,0.80472,-1.28492
34:38.7,0.85741,0.75802,-1.25259
34:38.9,0.69455,0.77718,-1.25379
34:39.1,0.56402,0.77718,-1.31127
34:39.3,0.74245,0.8155,-1.20349
34:39.5,0.76281,0.70772,-1.18194
34:39.7,0.70174,0.75562,-1.18553
34:39.9,0.66102,0.79035,-1.30169
34:40.1,0.59755,0.89693,-1.249
34:40.3,1.1496,0.77119,-1.06817
34:40.5,0.58198,0.8622,-1.32205
34:40.7,0.09819,1.1508,-1.26936
34:40.9,0.46343,0.74125,-1.35198
34:41.1,1.55436,0.21195,0.12094
34:41.3,0.54486,1.03824,-1.05021
34:41.5,0.88974,0.73646,-1.63939
34:41.7,0.68258,0.65863,-1.33761
34:41.9,-0.20237,1.09811,-0.83107
34:42.1,0.79754,0.71611,-0.92447
34:42.3,0.48738,0.61552,-2.16988
34:42.5,0.70892,0.90531,-0.43948
34:42.7,0.55444,0.71251,-1.11847
34:42.9,0.58797,0.79873,-1.03824
34:43.1,0.16166,0.82628,-2.78301
34:43.3,0.82149,0.68018,-0.79754
34:43.5,0.62031,0.77598,-0.99273
34:43.7,0.69575,0.59276,-1.2478
34:43.9,0.68258,0.70293,-1.42383
34:44.1,0.09699,0.91849,-1.57113
34:44.3,1.03584,0.85023,-1.2957
34:44.6,0.83705,0.55085,-1.05859
34:44.8,0.65144,0.98794,-1.27534
34:45.0,0.77838,0.89334,-1.42743
34:45.2,0.54247,0.74964,-1.01309
34:45.4,0.73287,0.91849,-1.22744
34:45.6,0.70054,0.73527,-1.00231
34:45.8,0.57719,0.80472,-0.77957
34:46.0,0.66461,0.88615,-1.17954
34:46.2,0.74125,0.76401,-1.27894
34:46.4,0.64665,0.64905,0.06346
34:46.6,0.56642,0.85981,-1.34001
34:46.8,0.70174,0.7688,-1.25738
34:47.0,0.72209,0.78676,-1.2981
34:47.2,0.51612,0.66102,-1.16278
34:47.4,0.74125,0.93884,-1.32444
34:47.6,0.57121,0.95561,-1.49449
34:47.8,0.75682,0.83586,-1.37354
34:48.0,0.57121,0.98555,-3.00574
34:48.2,0.70892,1.16397,-1.66453
34:48.4,0.79634,0.73527,-1.27175
34:48.6,0.60593,0.83466,-1.76872
34:48.8,1.09811,0.97118,-1.85494
34:49.0,1.00111,0.77119,-1.12925
34:49.2,0.74844,0.9604,-1.21307
34:49.4,0.83107,0.97597,-1.40348
34:49.6,0.61073,0.73407,-0.90292
34:49.8,0.83705,0.97956,-1.1029
34:50.0,0.59635,1.02387,-1.53999
34:50.2,0.63827,0.85741,-1.06698
34:50.4,0.52091,0.90172,-1.66693
34:50.6,0.80592,0.85861,-1.21427
34:50.8,0.39278,1.10051,-1.44299
34:51.0,0.66342,0.74125,-0.99872
34:51.2,0.46583,0.96279,-1.66453
34:51.4,0.85621,0.73407,-1.12206
34:51.6,0.53768,0.92567,-1.41425
34:51.8,0.80712,0.78556,-1.21906
34:52.0,0.38919,0.93525,-1.43461
34:52.2,0.69335,0.84663,-1.23343
34:52.4,0.63587,0.79035,-1.31486
34:52.6,0.88016,0.73287,-1.37833
34:52.8,0.62749,0.82747,-1.14242
34:53.0,0.65264,1.08254,-2.34472
34:53.2,0.07304,0.99153,-1.50766
34:53.4,0.61791,0.79394,-1.28492
34:53.6,0.69934,0.93405,-1.37474
34:53.8,0.56881,0.88016,-1.14721
34:54.0,0.82268,0.90651,-1.60945
34:54.2,0.77359,0.75682,-1.35677
34:54.4,0.84544,0.84304,-0.94962
34:54.6,0.57959,0.86579,-1.03584
34:54.8,0.85382,0.79155,-1.14841
34:55.0,0.73048,0.84903,-1.1975
34:55.2,0.55444,0.88136,-1.55556
34:55.4,0.71491,0.63348,0.90651
34:55.6,0.60953,0.79275,-1.13523
34:55.8,0.68497,0.75562,-1.152
34:56.0,0.69455,0.88735,-1.24421
34:56.2,0.6251,0.8634,-1.27774
34:56.4,0.65144,0.84903,-1.28612
34:56.6,0.70892,0.84903,-1.3915
34:56.8,0.52929,0.81909,-1.3424
34:57.0,0.73886,0.82867,-1.26097
34:57.2,0.59875,0.83107,-1.44299
34:57.4,0.60713,0.90172,-1.18194
34:57.6,0.45625,0.55205,-1.08374
34:57.8,0.70413,0.77478,-1.27415
34:58.0,0.47421,0.89334,-1.45257
34:58.2,0.74365,0.87777,-1.15799
34:58.4,0.59875,0.93286,-1.346
34:58.6,0.69575,0.79634,-1.28612
34:58.8,0.61671,0.79394,-1.03824
34:59.0,0.60593,0.92807,-1.45257
34:59.2,0.68018,0.89813,-1.20708
34:59.4,0.70653,0.88016,-1.18912
34:59.6,0.78676,0.85142,-1.28253
34:59.8,0.64785,0.76161,-1.22744
35:00.0,0.78676,0.82987,-1.07177
35:00.2,0.56522,1.03345,-1.45976
35:00.4,0.56043,0.7209,-1.27055
35:00.6,0.70533,0.89094,-1.32444
35:00.8,0.77718,0.82388,-1.49089
35:01.0,0.72209,0.85142,-1.1017
35:01.2,0.73886,0.87178,-1.08374
35:01.4,0.68737,0.90172,-1.2478
35:01.6,0.67659,0.90531,-1.23702
35:01.8,0.66342,0.82867,-1.15559
35:02.0,0.6227,0.74125,-1.07296
35:02.2,0.66701,0.88735,-1.24421
35:02.4,0.68856,0.8646,-1.30169
35:02.6,0.55564,0.93046,-1.19631
35:02.8,0.83705,0.90292,-1.31726
35:03.0,0.73048,0.89573,-1.11847
35:03.2,0.7173,0.84544,-1.14362
35:03.4,0.66461,0.88615,-1.62502
35:03.6,0.76041,0.86699,-1.26457
35:03.8,0.6227,0.8646,-1.04782
35:04.0,0.66461,0.82149,-1.27175
35:04.2,0.7173,0.85142,-1.23583
35:04.4,0.52211,0.76999,-1.15799
35:04.6,0.5724,0.85741,-0.90292
35:04.8,0.67898,0.80352,-1.41186
35:05.0,0.65743,0.88615,-1.27654
35:05.2,0.7664,0.85262,-1.29211
35:05.4,0.65623,0.83586,-1.22265
35:05.6,0.6239,0.95681,-1.27415
35:05.8,0.64186,0.80352,-1.29929
35:06.0,0.54965,0.80951,-1.14002
35:06.2,0.69455,0.89813,-1.04662
35:06.4,0.75203,0.90052,-1.52083
35:06.6,0.59516,0.90771,-0.80712
35:06.8,0.61552,0.91968,-0.88855
35:07.0,0.7197,0.89214,-1.44898
35:07.2,0.75203,0.78556,-1.11248
35:07.4,0.65024,0.92807,-1.32923
35:07.6,0.59037,0.87777,-1.37713
35:07.8,0.68976,0.93166,-1.31606
35:08.0,0.77598,0.8634,-1.61424
35:08.2,0.57959,0.85621,-1.20229
35:08.4,0.66581,0.83466,-1.27654
35:08.6,0.74485,0.91729,-1.35558
35:08.8,0.70772,0.78676,-1.1532
35:09.0,0.74125,0.85981,-1.28852
35:09.2,0.673,0.85861,-1.21187
35:09.4,0.75323,0.78676,-1.1017
35:09.6,0.73766,0.85741,-1.20828
35:09.8,0.71012,0.84903,-1.25139
35:10.1,0.65384,0.87537,-1.19032
35:10.3,0.73527,0.82268,-1.17475
35:10.5,0.65024,0.79275,-1.28253
35:10.7,0.69934,0.88136,-1.21666
35:10.9,0.62869,0.85861,-1.2478
35:11.1,0.69455,0.88136,-1.20349
35:11.3,0.64665,0.80233,-1.28732
35:11.5,0.65024,0.81789,-1.10649
35:11.7,0.60713,0.85621,-1.21068
35:11.9,0.76281,0.84424,-1.21906
35:12.1,0.65024,0.83226,-1.21547
35:12.3,0.69814,0.91968,-1.22625
35:12.5,0.74365,0.76401,-1.25379
35:12.7,0.64545,0.8143,-1.22265
35:12.9,0.63228,0.89334,-1.26576
35:13.1,0.69934,0.89214,-1.14601
35:13.3,0.72928,0.83346,-1.32205
35:13.5,0.56522,0.89453,-1.52922
35:13.7,0.9113,0.87418,-0.92687
35:13.9,0.74604,0.52929,-0.34248
35:14.1,0.74485,0.85502,-1.49449
35:14.3,0.02155,1.27055,-1.99145
35:14.5,1.17355,0.52091,-0.69934
35:14.7,0.88735,0.74485,-0.188
35:14.9,0.44667,0.70174,-0.861
35:15.1,0.81071,0.58198,-1.43341
35:15.3,0.38919,0.8155,-1.58789
35:15.5,0.55564,1.11128,-1.76872
35:15.7,0.80113,0.87897,-1.20589
35:15.9,-0.41433,1.3903,-1.7292
35:16.1,0.20597,0.81909,-1.44539
35:16.3,0.07903,0.78556,-2.18066
35:16.5,0.75922,0.77478,-1.37593
35:16.7,0.76281,0.79035,-1.69567
35:16.9,0.95202,0.67419,-0.87537
35:17.1,0.49816,0.86699,-1.06937
35:17.3,0.79275,1.08494,-1.49329
35:17.5,-0.11376,0.73766,2.97461
35:17.7,0.63827,0.85023,-0.17004
35:17.9,1.16397,0.50175,-1.61544
35:18.1,1.01309,0.69216,-1.30887
35:18.3,0.68737,0.82388,-1.60705
35:18.5,0.51253,0.6239,-1.4897
35:18.7,0.19998,1.08374,-2.60099
35:18.9,0.27183,0.53169,-3.06442
35:19.1,0.43948,0.46702,-0.95561
35:19.3,0.50415,-0.06706,-0.00718
35:19.5,0.49936,-1.08733,1.71483
35:19.7,0.61192,0.66581,-1.32684
35:19.9,0.65863,0.65503,-1.2957
35:20.1,0.70653,0.66222,-1.2466
35:20.3,0.56043,0.62749,-1.09332
35:20.5,0.97357,0.51492,-1.01309
35:20.7,0.56761,0.77957,-1.20349
35:20.9,0.55684,0.70533,-1.23702
35:21.1,0.66821,0.69335,-1.45138
35:21.3,0.73407,0.71611,-1.27055
35:21.5,0.67539,0.76161,-1.24301
35:21.7,0.58797,0.76161,-1.33402
35:21.9,0.65144,0.64665,-1.28253
35:22.1,1.18313,-0.05748,5.48339
35:22.3,0.14729,-0.0934,1.31965
35:22.5,0.90411,0.16765,-0.5724
35:22.7,0.44068,0.6239,-1.30169
35:22.9,0.82867,0.40595,-1.18553
35:23.1,0.53408,0.7173,-1.22026
35:23.3,0.75802,0.73527,-1.27295
35:23.5,0.5748,0.71132,-1.33642
35:23.7,0.73287,0.72449,-1.37474
35:23.9,0.44188,0.8646,-0.56282
35:24.1,0.50415,0.73527,-1.21786
35:24.3,0.76041,0.6227,-1.25858
35:24.5,0.74604,0.60354,-1.31606
35:24.7,0.70533,0.79155,-1.28253
35:24.9,0.74125,0.75802,-1.30169
35:25.1,0.69216,0.65863,-1.0071
35:25.3,-0.10418,0.08741,-2.16869
35:25.5,0.37721,-0.12573,-1.08135
35:25.7,0.59276,0.74724,-1.33163
35:25.9,0.59995,0.72569,-1.29091
35:26.1,0.44786,0.88615,-1.52083
35:26.3,0.78317,0.74365,-1.16876
35:26.5,0.48618,0.88495,-1.26337
35:26.7,0.60114,0.77119,-1.22265
35:26.9,0.78077,0.6694,-1.04063
35:27.1,0.45864,0.87178,-1.00351
35:27.3,0.64066,0.90052,-1.30887
35:27.5,0.80951,0.66821,-0.77957
35:27.7,0.65384,0.85262,-1.22385
35:27.9,0.64186,0.80951,-1.35677
35:28.1,0.44547,0.98794,-1.47533
35:28.3,0.98195,0.69814,-0.93046
35:28.5,0.65144,0.94483,-1.27774
35:28.7,0.60953,0.82747,-1.6789
35:28.9,0.45864,1.03225,-1.82739
35:29.1,0.49217,0.86579,-1.14841
35:29.3,0.77957,0.88615,-0.70533
35:29.5,0.82628,0.72209,-0.29099
35:29.7,0.74485,0.93166,-0.75682
35:29.9,0.71251,0.74724,-1.31247
35:30.1,0.70054,0.83705,-1.08254
35:30.3,0.55324,0.88495,-1.35917
35:30.5,0.67779,0.94962,-1.20589
35:30.7,0.60234,0.87897,-1.42503
35:30.9,0.6239,0.78077,-1.03943
35:31.1,0.55564,0.93405,-1.10051
35:31.3,0.61911,0.95561,-1.38192
35:31.5,0.73287,0.79394,-1.10649
35:31.7,0.75682,0.8646,-0.98315
35:31.9,0.55444,0.74485,-1.26936
35:32.1,0.58797,0.86579,-1.36156
35:32.3,0.59516,0.79754,-1.3436
35:32.5,0.65743,0.74006,-0.94244
35:32.7,0.64066,0.92567,-1.38791
35:32.9,0.78317,0.90052,-1.22864
35:33.1,0.45984,0.94962,-1.38791
35:33.3,0.70054,0.84424,-1.03824
